News,Rating
U.S. President Donald Trump advocated that the pay of public officials be stopped during the COVID-19 pandemic,misattributed
A critically endangered Malabar civet was seen for the first time since the 1990s during a COVID-19 lockdown in India,mostly-false
"U.S. President Donald Trump said state governors must ""treat me well"" in order to obtain masks and ventilators from federal reserves",mixture
A video shows mass graves in Italy as a result of the COVID-19 pandemic.,false
"Hobby Lobby CEO David Green is refusing to close stores during the COVID-19 pandemic because his wife, Barbara, received a message from God saying that employees would be kept safe",mixture
Former President Barack Obama's administration was to blame for the shortage of protective equipment like N95 respirator masks in the early months of the 2020 COVID-19 pandemic,mixture
"Triscuit crackers are so named because they are biscuits ""baked by electricity.",true
A vaccine meant for cattle can be used to fight COVID-19.,false
A meme documents U.S. President Donald Trump's statements about the COVID-19 pandemic in March 2020,correct-attribution
Drinking hot water with lemons will cure or prevent COVID-19; drinking hot water with lemons and sodium bicarbonate will “alkalize the immune system” and cure or prevent COVID-19.,false
Barack and Michelle Obama bought a controlling interest in the Home Depot chain of home improvement stores,labeled-satire
"""COVID-19"" is named so because it is the 19th ""Chinese-Originated Viral Infectious Disease.",false
Amazon solicited donations from the public to pay sick leave to contractors and seasonal workers during the COVID-19 pandemic,true
"Disney World is offering ""EVERYONE"" who shares and comments on a Facebook post one box containing a Disney World Holiday",scam
"After discovering a doomsday asteroid was approaching Earth, world leaders created the COVID-19 pandemic in an effort to distract the world population and force everyone to spend time with their families during Earth's final days.",false
Kroger is offering a free $50 anniversary coupon to social media users who fill out an online survey,scam
A new disease outbreak caused by the hantavirus has been detected in China,mostly-false
A photograph shows an opulent Vermont mansion owned by U.S. Sen. Bernie Sanders,false
"The U.S. Department of Justice under Trump has proposed granting federal judges broad authority to pause court proceedings during a national emergency, effectively allowing defendants to be detained indefinitely until the emergency is deemed over",true
Musician Kenny Rogers donated half his estate to U.S. President Donald Trump's reelection campaign.,labeled-satire
St. Corona is the patron saint of plagues.,false
Former first daughter Malia Obama praised Trump's 'leadership and strength' during the COVID-19 pandemic,labeled-satire
President Trump is asking supporters to forward a message about the 'Congressional Reform Act of 2017.,false
North Korea leader Kim Jong Un ordered his country's first COVID-19 patient to be shot dead.,unproven
Nearly all ships operated by U.S.-headquartered cruise lines are registered in foreign countries,true
Russia released more than 500 lions to make sure that people stay inside during the COVID-19 pandemic.,false
"Images shared in March 2020 showed a convoy of military trucks transporting bodies away from an over-subscribed crematorium in Bergamo, Italy",true
The first cases of COVID-19 were reported in the United States and South Korea on the same day.,true
"The COVID-19 coronavirus disease is ""spreading quickly from gas pumps.",mixture
Eating bananas is a preventative against the COVID-19 coronavirus disease,false
Youngsters deliberately coughing on produce in grocery stores during the COVID-19 pandemic is a nationwide trend in the U.S,false
USA Today published a front-page article about the development of a COVID-19 vaccine the same day Kobe Bryant's death was reported,true
Starbucks is giving away $100 coupons for use in its cafes during the coronavirus pandemic,scam
"Amid a nationwide COVID-19 lockdown, Italians reported seeing wildlife such as swans and dolphins ""returning"" to newly tranquil waterways, ports, and canals",mixture
People with Type-A blood are more susceptible to COVID-19.,unproven
U.S. House Speaker Nancy Pelosi announced that she will be ending Social Security payments for two months starting in April 2020,labeled-satire
A meme replicates a Nostradamus prophecy foretelling the 2020 COVID-19 coronavirus disease pandemic,false
McDonald's is giving free lunches to school-age children during the COVID-19 pandemic.,mixture
U.S. President Donald Trump tweeted that economic stimulus checks would only go to those who have not made negative social media comments about him,false
The phone number 1-866-211-9966 connects callers with the United Way's COVID-19 Community Economic Relief Fund,mixture
"A viral list notes numerous ""good news"" items related to the fight against the COVID-19 coronavirus disease pandemic.",mostly-true
"A photograph posted on social media in March 2020 shows an authentic image of U.S. President Donald Trump's speech notes with the word ""Corona"" scratched out and replaced in handwriting by ""Chinese.",true
"The original cut of the movie ""Cats"" featured several shots of CGI cat buttholes.",unproven
"Referring to the ongoing COVID-19 pandemic, U.S. President Donald Trump said, ""People are dying today that have never died before.""",false
A television station broadcast results from the 2020 Illinois presidential primary the day before the election occurred.,mostly-false
People describing themselves as Red Cross workers are knocking on doors of people's homes and selling what they claim are coronavirus home tests,scam
A list documents U.S. President Donald Trump's various statements about the spread of COVID-19 coronavirus disease.,mostly-true
Oprah Winfrey's home was raided as part of a sex-trafficking sting.,false
Amazon announced that it was suspending all deliveries except for medical supplies during the COVID-19 pandemic.,mostly-false
"The United States ""refused"" COVID-19 diagnostic tests offered by the World Health Organization",mixture
Using a hair dryer to breathe in hot air can cure COVID-19 and stop its spread,false
A photograph shows store shelves stripped of all foodstuffs except for vegan products during the COVID-19 pandemic,miscaptioned
"Donald Trump once said: ""You never blame yourself; you have to blame something else. If you do something bad, never, ever blame yourself.",unproven
