News,Rating
"Bloggers stated on December 25, 2019 in a fake news post: Says Nancy Pelosi said, if impeachment ""doesn’t go through, I’ll resign.""",pants-fire
"Eric Schmitt stated on November 25, 2019 in a roundtable: ""You have literally 140 people dying every day of opioid-related overdoses.""",mostly-true
"Jeff Jensen stated on November 20, 2019 in an interview with St. Louis Public Radio: ""It’s nothing I do, but the probation office here in the Eastern District of Missouri is the best in the country. They have about a 7.5% recidivism rate, compared to national averages of 70 or 80%""",half-true
"Tony Evers stated on November 13, 2019 in a public forum: On whether he can release one day’s worth of emails.",full-flop
"Ron Johnson  stated on November 13, 2019 in a tweet: The United States is the only nation ""that grants legal permanent residency to more than a million people per year."" 
 ",true
"Wayne Goodwin stated on December 14, 2019 in a tweet: Says his opponent for NC Insurance Commissioner is a ""perennial candidate"" over 30 years.",mostly-true
"Sean Casten stated on December 11, 2019 in a Facebook livestream appearance: ""From 2000 to 2016, every major drug that was introduced came out of"" National Institutes of Health funding.",half-true
"New York City Police Benevolent Association stated on December 2, 2019 in a Tweet: ""Defendants charged with producing, directing or promoting an obscene sexual performance by a child will be arraigned & set free."" ",mostly-true
"Facebook posts stated on December 16, 2019 in a Facebook post: Says Virginia Gov. Ralph Northam is planning to cut off the electricity ""so Virginia residents cannot reveal what is happening once gun confiscation begins to take place.""",pants-fire
"Bernie Sanders stated on December 17, 2019 in a video posted on his presidential campaign’s social media accounts.: ""I am very proud that I am the only candidate in the Democratic primary to have voted against all of Trump's defense budgets.""",false
"Joe Biden stated on December 19, 2019 in a Democratic primary debate in Los Angeles: ""You have to have congressional authority"" to close Guantanamo Bay prison.
 ",mostly-true
"Facebook posts stated on December 17, 2019 in a Facebook post: Says Bill Gates will provide ""money-500K, car, phone, visa"" or other gifts if you email him.",pants-fire
"Ro Khanna stated on December 20, 2019 in an interview with MSNBC: Says the California congressional district he represents ""has a higher GDP than Russia.""",false
"Facebook posts stated on December 10, 2019 in a Facebook post: Says a photo shows a white man smiling while holding a black man with a bloody face.",false
"Jim Sensenbrenner stated on December 11, 2019 in a tweet: ""104 House Democrats voted for impeachment before the Ukraine call took place."" ",mostly-false
"Michael McCaul stated on December 11, 2019 in a tweet: ""80% of children born in developing countries die of cancer each year."" ",mostly-false
"Bloggers stated on November 29, 2019 in an article: Says the New York Times reported that Hillary Clinton and George Soros ""paid (a) woman to accuse Trump of sexual attack.""",false
"Elizabeth Warren stated on December 19, 2019 in comments made during the December Democratic presidential primary debate.: ""Last year, 36 million Americans didn’t have a prescription filled because they couldn’t afford it.""",true
"Andrew Yang stated on December 20, 2019 in a Democratic presidential primary debate: ""They banned face masks in Hong Kong. Why? Because they have AI technology that now is using facial recognition to identify protesters if they so much as do anything on the street, so they can follow up with them and detain them later.""",half-true
"Andrew Yang stated on December 19, 2019 in comments during the December Democratic presidential primary debate.: ""If you're a black woman, you're 320% more likely to die from complications in childbirth.""",true
"Amy Klobuchar stated on December 20, 2019 in the sixth Democratic presidential debate: Says Pete Buttigieg ran statewide in Indiana and ""lost by 20 points.""",true
"Bernie Sanders stated on December 19, 2019 in the Democratic debate in Los Angeles: Real wages ""went up last year 1.1%.""",true
"Doug Collins stated on December 18, 2019 in an opening statement to the House of Representatives: ""In November 2019, Speaker Pelosi said it would be ‘dangerous’ to leave it to voters to determine whether President Trump stays in office.""",false
"Barry Loudermilk stated on December 18, 2019 in remarks on the House floor: ""When Jesus was falsely accused of treason, Pontius Pilate gave Jesus the opportunity to face his accusers. During that sham trial, Pontius Pilate afforded more rights to Jesus than the Democrats have afforded this president in this process.""",false
"Jim Himes stated on December 18, 2019 in in an impeachment debate: Says President Donald Trump ""has not given this Congress a single email, phone record or document.""",mostly-true
"Dale Kooyenga stated on December 13, 2019 in an email: Says minimum markup law goes beyond gas, tobacco and alcohol to make ""many doorbuster deals and holiday shopping specials technically against the law.""",half-true
"Joe Biden stated on December 13, 2019 in a rally in San Antonio, Texas.: ""I (found) the Republican votes for the Recovery Act, Obamacare, help us from falling into a Great Depression.""
 
",mostly-false
"Tucker Carlson stated on December 15, 2019 in an interview with the Atlantic: Says the Potomac River ""has gotten dirtier and dirtier and dirtier and dirtier. I go down there and that litter is left almost exclusively by immigrants.""",pants-fire
"Nancy Pelosi stated on December 17, 2019 in a tweet: Says voter roll purge would mean ""more than 200,000 registered Wisconsin voters will be prohibited from voting.""",pants-fire
"Joe Biden stated on December 12, 2019 in a campaign ad: California firefighters decided ""to speak out"" against President Trump because his tweet about the state’s wildfires ""contained so much misinformation.""",true
"Facebook posts stated on December 13, 2019 in a Facebook post: Says President Trump’s mother said, ""Yes, he’s an idiot with zero common sense, and no social skills, but he is my son. I just hope he never goes into politics. He’d be a disaster.""
 ",pants-fire
"Viral image stated on December 15, 2019 in a Facebook post: An old image shows a drug store with a marijuana leaf sign.",false
"Viral image stated on November 8, 2019 in a Facebook post: ""Yesterday Virginia announced the end of youth hunting!""",false
"Dan Forest stated on November 25, 2019 in a press conference: Says immigrants wanted by ICE have victimized ""tens of thousands of children"" in North Carolina.",false
"Rick Range stated on December 10, 2019 in a Facebook post: ""George P. Bush to place statue of (Mexican general) Santa Anna at the Alamo.""",pants-fire
"Viral image stated on December 5, 2019 in a Facebook post: Says a photo shows Pamela Karlan reacting to Hillary Clinton’s presidential defeat.",false
"Facebook posts stated on December 3, 2019 in a Facebook post: ""Male birth control testing stopped after men’s testicles start exploding in India.""",pants-fire
"Jim Justice stated on December 4, 2019 in a campaign ad: ""Jim Justice is the first West Virginia governor to fight for pay raises for educators.""",pants-fire
"Jim Justice stated on October 16, 2019 in a Facebook post: Says a new annual report shows that ""West Virginia’s tourism industry has grown for the second consecutive year, reversing years of decline and outpacing national growth by 58 percent.""",true
"Chris Salcedo stated on December 5, 2019 in a radio interview: Says justices of the peace in Texas are being asked to choose: ""give up your career or violate your religious beliefs"" and perform same-sex marriages.",false
"Mike Adams stated on November 27, 2019 in a blog.: A state senate bill would ""criminalize a father teaching his own son how to use a hunting rifle.""",pants-fire
"Bloggers stated on November 24, 2019 in a story: Says Koalas are ""functionally extinct"" as bushfires in Australia continue to destroy their habitat.",mostly-false
"Joe Biden stated on December 8, 2019 in an interview with Axios: Delaware has the ""eighth-largest black population in the country""",mostly-false
"Dave Syverson stated on November 17, 2019 in a TV interview: Says a proposed change to Illinois’ gambling law would result in ""lower taxes paid to the state and higher taxes paid"" to Chicago from a city casino so that the total amount would be the same, but the city would get to ""keep more of it.""",half-true
"Viral image stated on December 3, 2019 in a Facebook post: Says Fox News ""posts a fake picture to show soldiers excited to see Trump in Afghanistan….forgets to take out the Universal Studios sign in the background.""",pants-fire
"Viral image stated on December 6, 2019 in a Facebook post: Says a photo of a woman wearing a costume holding the sign ""vagina lady"" is Stanford law professor Pamela Karlan.
 ",false
