"Noticia","Tipo","Pagina"
"La Secretaría de Comunicación de la Presidencia del Ecuador, realizó la compra de la franquicia internacional #Badabum En el capítulo de Estreno el Presidente Lenin Moreno, sacó a la luz varios secretos de una conocida pareja. Espérelo muy pronto!",1,"El Uninverso"
"Ante el desabastecimiento de carne que sufre Venezuela, el mandatario Nicolás Maduro ha planteado una ingeniosa iniciativa, la cual consiste en ""Alargar la Semana Santa"", de esta manera evitará largas filas en los supermercados y reactivará la economía agrícola. ""El 2019, será el año santo para Venezuela"" manifestó.",1,"El Uninverso"
"Si no subiste a tus redes sociales, ninguna  foto de tu paseo a París el día  que sucedió el incendio de la Catedral de Notre Dame, tu visa schengen podría estar en peligro. así lo aseguró el Presidente de Francia. Menos mal el 98% de lso ecuatorianos que conocían la Catedral lo hicieron y así salvaron su visa.",1,"El Uninverso"
"El gobierno realizó un contrato reservado con Martín Pallares, José Hernandez y Roberto Aguilar, más conocidos como los 4 pelagatos. Ellos estarán a cargo de sacarle información al Gato de Julian Assange, quien cumple prisión preventiva por sospecha de espionaje.",1,"El Uninverso"
"El Presidente francés confirmó que estos especímenes serán colocados en la punta de la catedral para que espanten a cualquier  espíritu maligno, incluyendo el Momo y al Ayuwoki.",1,"El Uninverso"
"Luego de una ardua labor, los bomberos de París informaron que se logró rescatar totalmente ileso a  Quasimodo, quien se habría refugiado en el ala oeste de la Catedral de Notre Dame.",1,"El Uninverso"
"Un grupo de mendigos denunciaron a este diario, que le Abogado de los Roditti llega a almorzar en el albergue luego de ser demandado por paternidad por la modelo Margareth Capuzano. Dicen que desde que el va a comer, ya no alcanza para todos, y que muchos tienen que regresarse a la calle con hambre.",1,"El Uninverso"
"El doctor Julio César Trujillo, realizó una rueda de prensa, dónde ratificó su respaldo para subir la edad de jubilación. ""A los 80, todavía estaba en la flor de mi juventud"" aseguró.",1,"El Uninverso"
"La controversial casa, que fue comprada en una subasta en efectivo por el Ex Presidente Correa, sería para regalársela a un ex novio. Según fuentes cercanas al ex mandatario. ""Él lo estaba amenazando con sacar a la luz fotos comprometedoras de su relación si no le compraban la casa que le habia prometido años atrás.""",1,"El Uninverso"
"La Ministra del Interior, Maria Paula Romo, adjudicó los últimos ataques informáticos al gato de Julian Assange. ""Ese gato estaba entrenado, y tenemos pruebas de que él fue el que hackeo las páginas del gobierno."" aseguró. Entre las pruebas mostró dos memorias flash y una lata de comida para gato.",1,"El Uninverso"
"Luego de las ultimas declaraciones de Lenin Moreno sobre la vida privada del ex presidente Correa. Varios vecinos de un populoso barrio de Playas decidieron demostrar su apoyo al ex mandatario, bautizando la esquina central del barrio en su honor. ""Esperamos que el Mashi regrese y sea prioste de las festividades del cantón""",1,"El Uninverso"
"Luego de la captura de Ramiro González en Perú, Netflix anunció que está en busca un actor para interpretar a German Monster en la saga de la famosa serie La Familia Monster.",1,"El Uninverso"
"El principal del IESS, Paúl Granda, asegura que el promedio de vida del Ecuador era de 65 años, pero al contabilizar los años de Don Alfonso, este sube 20 años a toda la población. Esto implicaría la revisión de la edad de jubilación aseguró Granda.",1,"El Uninverso"
"El Presidente de la República, Lenin Moreno, decretó el final de la veda de Langosta. esto según él, beneficiará a los pescadores de las provincias de Manabi y Esmeraldas. ""A mi ni me gustan las langostas, yo solo lo hago para el progreso del país"" enfatizó el mandatario.",1,"El Uninverso"
"Una gran confusión sucedió el día de ayer en el Metro de Quito, tras la llegada del alcalde electo, Jorge Yunda, uno de los guardias de seguridad le pidió que entre por la puerta de atrás y le recriminó por su atraso. ""La hora de ingreso para todos los obreros es a las 8 de la mañana"" le habría dicho. Luego de una llamada de Yunda al alcade Rodas , se habría solucionado el inconveniente.",1,"El Uninverso"
"Nuevas filtraciones en los telefonos del primer mandatario, revelaron como es por dentro el lujoso dormitorio en el que descansa Lenin Moreno.",1,"El Uninverso"
"El Ex Fiscal General, Galo Chiriboga informó que su  calificación fue de 20/20 más 2 puntos extra por completar hasta las preguntas que eliminó la copiadora.",1,"El Uninverso"
"Luis Calderón, mas conocido como ""Niño Yuca"", realizó esta mañana un plantón frente al CNE para pedir el reconteo de votos. Su madre asegura que muchos le confundieron con Lucio Gutierrez y votaron por la #Lista3, cuando su hijo iba por CREO - Lista 21.",1,"El Uninverso"
"Buenas noticias para los ecuatorianos. La aerolinea mexicana AeroMéxico ofrecerá viajes a precios reducidos, desde el aeropuerto de El Aromo, hacía el Estado de Sinaloa. Los precios dependerán del equipaje   de cada pasajero.  Por lanzamiento habrá descuentos especiales a todos los manabitas que votaron TODO TODITO 5 en estas elecciones.",1,"El Uninverso"
"El Ex Mandatario al ser consultado sobre la narcoavioneta que despegó ayer desde la Refinería del Pacífico, aseguró que es muy probable que la avioneta haya estado cargada con ayuda humanitaria para nuestros hermanos de Sinaloa - México.",1,"El Uninverso"
"El cuerpo de Bomberos del Distrito Metropolitano de Quito, realizó el rescate de dos mujeres que habían sido llevadas por la corriente de lodo. Por el momento no se conoce sus nombres, pero se encuentran estables.",1,"El Uninverso"
"Buenas noticias para los simpatizantes de la #Lista5, según los últimos escrutinios, Luisa Maldonado y Paola Pabón habrían obtenido el puntaje mas alto entre los privados de la libertad. Por su parte Jorge Glas festejó este gran triunfo y aseguró que seguirá contribuyendo con todo para recuperar la Patria.",1,"El Uninverso"
"Luisa Maldonado le dijo ""hasta pronto"" a su grillete electrónico, luego de que el Juez quinto de lo penal acceda a la solicitud de permitirles a los candidatos de la #Lista5 retirarse el grillete durante la campaña. Luisa dijo ""es super duro caminar con este aparato en la pierna, yo me lastime varias veces, por eso ando vendada la pierna"" Sus concejales también recibieron este beneficio hasta el 27 de marzo, día en el que tienen que regresar para volver a colocarles el grillete.",1,"El Uninverso"
"El dueño de Telconet pagó el total de la deuda con una con su celular, accediendo al sistema de Dinero electrónico del Banco Central Ahí el disponía de varios millones que según el no sabe por qué le habrían depositado, pero agradece a su buena suerte.",1,"El Uninverso"
"En rueda de prensa, la candidata a la Prefectura Paola Pabón, manifestó su total respaldo a sus compañeros de la revolución ciudadana, aseguró que ganando la Prefectura arreglará los problemas legales y económicos de sus compañeros de bancada.",1,"El Uninverso"
"El Presidente Lenin Moreno anunció este viernes, que ya tienen un comprador para la Sede de la UNASUR que dejó de funcionar. Con el dinero de la venta se pagará sueldos del mes de marzo a los empleados públicos.",1,"El Uninverso"
"El ex vicepresidente Jorge Glas, anunció una nueva huelga de hambre debido a la caida de Facebook, ""esto es un acto criminal, y violenta mis derechos humanos"" aseguró. Su abogado pidió que le instalen mas canales de DirecTV HotPack hasta que el facebook regrese a la normalidad.",1,"El Uninverso"
"El concierto de Luis Miguel fue suspendido por la fuerte lluvia en la ciudad de Guayaquil. el cantante compró 2 bolones de Tere y abordó su avión de regreso a México",1,"El Uninverso"
"El #GuerreroDigital Pedro Gualotuña, ingresó a facebook como de costumbre a comentar en varias páginas  ""Todo todito 5"", ""Rafael el mejor Presidente"", ""Luisa TODO 5"", etc... Pero al ver que no funcionaba la red social, decidió bajar a la sala de su casa, dónde se encontró con esta triste escena. Según nos informa varios de sus compañeritos también descubrieron que sus mujeres les eran infieles mientras ellos defendían a la revolución.",1,"El Uninverso"
"La fiscalía inició una indagación previa en contra del Ex Presidente Rafael Correa por la caída que sufrieron varias redes sociales. Según un testigo protegido, el ex mandatario habría puesto en marcha un plan de desestabilización junto a Julian Assange.",1,"El Uninverso"
"El Conductor del auto al que le cayó un árbol en Quito, fue sancionado con 6 puntos menos en la licencia y una multa por quedarse mal parqueado en medio de la calle.",1,"El Uninverso"
"Luego del escándalo de los audios de la presidenta de la Asamblea Elizabeth Cabezas, la fiscalía inició una investigación de oficio contra el micrófono por espionaje y daño moral. Por el momento el micrófono tiene prohibición de salida del país.",1,"El Uninverso"
"El candidato a la Alcaldía, Juan Carlos Holguín denunció esta tarde la perdida de su billetera, durante el debate que mantuvo con otro candidatos. ""Yo deje la billetera sobre la mesa, pensé que estaba entre gente honesta, pero cuando me di la vuelta para pedir más agua, desapareció"". Holguín asegura que pedirá la grabación de las cámaras de seguridad para dar con el/la responsable.",1,"El Uninverso"
"La candidata a la Alcaldía de Quito, Luisa Maldonado habría sufrido varias heridas por caminar con grillete durante los recorridos de campaña. Ella acudió a la fiscalía junto a varios compañeros de bancada para exigir que se les quite el grillete durante la campaña. #CampañaSinGrilletes es lo que exigen.",1,"El Uninverso"
"Ante los últimos escándalos que envuelven al Primer Mandatario, el Ex Presidente Rafael Correa aseguró en su enlace digital, que él apenas conocía a Lenin, y que no recuerda que lo haya enviado a Suiza como delegado de las Naciones Unidas.",1,"El Uninverso"
"Luego de las bajas calificaciones de todos los aspirantes, el prófugo Carlos Polit, junto al ex fiscal Galo Chiriboga, iniciarán cursos de nivelación para explicar como pueden los aspirantes llegar a tener el promedio perfecto como lo hicieron ambos en época de Rafael Correa. Las clases se dictarán en Brasil, en las oficinas de Odebrecht. interesados pueden llamar al 1800 - COMPADRELINDO",1,"El Uninverso"
"La asambleísta destituida Ana Galarza, se fue junto a su asesora (la que prestaba la tarjeta) a pasar el carnaval en las playas de Manabí. Aseguró que esto les ayudará a curar el alma",1,"El Uninverso"
"La tercera entrega de la famosa Saga se filmará en las calles de Quito. Los estudios Universal se ahorrarán cerca de 15 millones en efectos especiales aprovechando la fría neblina que azota a la capital.",1,"El Uninverso"
"La candidata a la alcaldía de Quito, aseguró que todos los candidatos están pagando los abogados de Espinel, y esperan que se normalice su situación legal ante esta persecución política.",1,"El Uninverso"
"El presidente de Venezuela Juan Guaidó tuvo que regresarse a su país, porque se había olvidado su certificado de antecedentes penales, el mismo que es obligatorio para ingresar al Ecuador, según disposición del Presidente Lenín Moreno",1,"El Uninverso"
"Varios compañeros aseguran que se nota un GRANDE vacío en la Asamblea ahora que Anita Galarza ya no está ahí. Se sienten un poco desmotivados dijeron.",1,"El Uninverso"
"Durante mas de 2 horas este auto circuló por las autopista de Manta con este NUEVO SISTEMA a una velocidad a 50km/h, y todos los autos respetaron la velocidad sin intentar rebasar. Sin duda un caso de éxito que se debería implementar en el resto de ciudades.",1,"El Uninverso"
"El alcalde de Quito Mauricio Rodas realizó una alianza con el Partido del Ex Presidente Abdalá Bucarám Ortiz, como parte de esta alianza se comprometió a pintar las paradas del Metro de Quito con los colores del partido  y así dar comienzo a la campaña política donde buscará la Presidencia en el 2021 el Abogado Abdalá Bucarám",1,"El Uninverso"
